"treat","age","edu","black","hisp","married","re74","re75","re78","u74","u75","nodegree","agesq","edusq","re74sq","re75sq","u74black","p_lpm","p_logit"
0,25,17,0,0,1,21551.900390625,31151.599609375,53937,0,0,0,625,289,464484410.447422,970422158.222813,0,-0.0241839782063682,2.62236139938891e-06
0,23,16,0,0,1,21551.900390625,35806.5,44331.80078125,0,0,0,529,256,464484410.447422,1282105442.25,0,-0.0168370921896214,2.05419084836422e-06
0,28,14,0,0,1,21649.900390625,26854.80078125,22165.900390625,0,0,0,784,196,468718186.923985,721180325.000626,0,-0.0135179232761822,4.74497137518998e-05
0,44,13,0,0,1,21679.30078125,21918.900390625,22165.900390625,0,0,0,1936,169,469992082.363907,480438194.334141,0,-0.0429702333303409,2.86566309814246e-05
0,23,12,0,0,0,21747.900390625,11413.2998046875,2216.59008789062,0,0,0,529,144,472971171.400547,130263412.43168,0,0.157637653156564,0.0182590782830462
0,39,14,0,0,1,21747.900390625,21841.900390625,18619.400390625,0,0,0,1521,196,472971171.400547,477068612.673985,0,-0.0322820294419195,4.79938707946932e-05
0,23,12,0,0,1,21865.400390625,21483.900390625,25121.400390625,0,0,0,529,144,478095734.242344,461557975.994297,0,0.00494132820990314,0.000334173243112879
0,24,13,0,1,1,21922.19921875,24742.30078125,35317.69921875,0,0,0,576,169,480582818.586563,612181447.949844,0,0.0911583357796567,0.000845041161865562
0,51,12,0,0,1,21943.80078125,19156.5,24382.5,0,0,0,2601,144,481530392.727188,366971492.25,0,-0.0535985863217388,1.12007876604672e-05
0,34,12,0,0,1,21943.80078125,20409.69921875,21131.5,0,0,0,1156,144,481530392.727188,416555822.199844,0,-0.0218554758735663,0.000297995453571077
0,27,12,0,0,1,21943.80078125,20588.69921875,18323.80078125,0,0,0,729,144,481530392.727188,423894535.520157,0,-0.00458447950329562,0.000425654228894881
0,29,17,0,0,1,21943.80078125,21752.400390625,22165.900390625,0,0,0,841,289,481530392.727188,473166922.754063,0,-0.0217454690977057,1.77785081059321e-05
0,26,13,0,1,1,21953.599609375,5671.740234375,25860.19921875,0,0,0,676,169,481960535.80875,32168637.2862282,0,0.121304608289168,0.0474814628109888
0,23,14,0,0,0,22139.69921875,18798.400390625,41376.30078125,0,0,0,529,196,490166281.496719,353379857.24625,0,0.14704618052188,0.00163172269600854
0,46,12,0,0,1,22139.69921875,22622.5,23643.599609375,0,0,0,2116,144,490166281.496719,511777506.25,0,-0.0505350955852912,2.24088138035256e-05
0,27,12,0,0,0,22139.69921875,25422.599609375,61769,0,0,0,729,144,490166281.496719,646308570.898594,0,0.122480286856807,0.00101472506507077
0,27,14,0,0,1,22218.099609375,23306.400390625,26599.099609375,0,0,0,729,196,493643950.25211,543188299.168125,0,-0.00565345086326994,0.000101454942691809
0,27,17,0,0,1,22237.69921875,22379,14777.2998046875,0,0,0,729,289,494515266.543594,500819641,0,-0.0174409601614614,1.63689486243823e-05
0,50,12,0,0,1,22306.30078125,27544.099609375,26876.900390625,0,0,0,2500,144,497571054.543594,758677423.291172,0,-0.0646170389706584,2.62838913870583e-06
0,50,12,0,0,1,22306.30078125,27544.099609375,26876.900390625,0,0,0,2500,144,497571054.543594,758677423.291172,0,-0.0646170389706584,2.62838913870583e-06
0,50,12,0,0,1,22306.30078125,27544.099609375,26876.900390625,0,0,0,2500,144,497571054.543594,758677423.291172,0,-0.0646170389706584,2.62838913870583e-06
0,48,12,0,0,1,22321.900390625,23881.099609375,25399.19921875,0,0,0,2304,144,498267237.048985,570306918.552891,0,-0.056007072474082,1.01159264658975e-05
0,24,16,0,0,1,22335.599609375,22880.30078125,29037.30078125,0,0,0,576,256,498879009.910313,523508163.840469,0,-0.0032190027616757,3.11403954348173e-05
0,25,12,0,1,1,22335.599609375,24169.400390625,31032.30078125,0,0,0,625,144,498879009.910313,584159915.242344,0,0.086528662992782,0.00142442838752351
0,37,12,0,0,1,22441.400390625,16385,23269.80078125,0,0,0,1369,144,503616451.492344,268468225,0,-0.0216703293288779,0.000486944312938593
0,37,12,0,0,1,22441.400390625,16385,23269.80078125,0,0,0,1369,144,503616451.492344,268468225,0,-0.0216703293288779,0.000486944312938593
0,27,15,0,0,1,22531.599609375,20588.69921875,35465.3984375,0,0,0,729,225,507672980.957188,423894535.520157,0,-0.00331028234683377,0.000100969114765629
0,41,12,0,1,1,22531.599609375,20946.80078125,22165.900390625,0,0,0,1681,144,507672980.957188,438768462.969376,0,0.0531522527999008,0.000685692300350119
0,29,12,0,0,1,22531.599609375,21483.900390625,22165.900390625,0,0,0,841,144,507672980.957188,461557975.994297,0,-0.0111516401450376,0.000335662641986284
0,27,16,0,0,1,22531.599609375,21483.900390625,23643.599609375,0,0,0,729,256,507672980.957188,461557975.994297,0,-0.00916484497654104,4.2666723633396e-05
0,44,12,0,0,1,22531.599609375,22379,23643.599609375,0,0,0,1936,144,507672980.957188,500819641,0,-0.0463128755888193,3.81450539995038e-05
0,26,13,0,0,1,22531.599609375,22379,37238.69921875,0,0,0,676,169,507672980.957188,500819641,0,-0.00186572004811208,0.000200298186258309
0,34,12,0,0,1,22531.599609375,22379,26599.099609375,0,0,0,1156,144,507672980.957188,500819641,0,-0.0248951238194848,0.000196947297876499
0,20,12,0,0,1,22531.599609375,23274.19921875,24382.5,0,0,0,400,144,507672980.957188,541688349.274063,0,0.0109734927649269,0.000192900534656346
0,43,14,0,0,1,22531.599609375,23274.19921875,28520.099609375,0,0,0,1849,196,507672980.957188,541688349.274063,0,-0.0425759774728807,1.66410984094122e-05
0,47,12,0,1,1,22531.599609375,25028.69921875,25564.69921875,0,0,0,2209,144,507672980.957188,626435784.582657,0,0.03533851335379,7.43427003036757e-05
0,31,12,0,0,1,22531.599609375,25064.5,29554.5,0,0,0,961,144,507672980.957188,628229160.25,0,-0.0216604314060662,0.000143320282469868
0,33,12,0,0,1,22531.599609375,26496.80078125,24973.599609375,0,0,0,1089,144,507672980.957188,702080451.641251,0,-0.0285735956442572,9.13801227768642e-05
0,27,16,0,0,0,22531.599609375,30435.5,42854.1015625,0,0,0,729,256,507672980.957188,926319660.25,0,0.112689883259365,4.32504446645248e-05
0,23,14,0,0,1,22531.599609375,33658.1015625,26599.099609375,0,0,0,529,196,507672980.957188,1132867800.79156,0,-0.00802856598593062,1.11502195050241e-05
0,27,17,0,0,1,22594.30078125,18261.30078125,28815.69921875,0,0,0,729,289,510502427.793594,333475106.223282,0,-0.0105799714139075,3.8996410350034e-05
0,50,16,0,0,0,22629.5,19693.5,17732.69921875,0,0,0,2500,256,512094270.25,387833942.25,0,0.0784663961845743,1.08570715568122e-05
0,22,14,0,0,1,22682.400390625,24706.5,20688.19921875,0,0,0,484,196,514491287.480625,610411142.25,0,0.0061999462232646,6.85730208676e-05
0,34,12,0,0,1,22727.5,18619.400390625,20688.19921875,0,0,0,1156,144,516539256.25,346682070.906406,0,-0.0186843820190728,0.000434920667689277
0,28,12,0,0,1,22727.5,20051.599609375,22904.80078125,0,0,0,784,144,516539256.25,402066646.894688,0,-0.00618024132728316,0.0004682358589408
0,26,12,0,0,1,22727.5,21483.900390625,26599.099609375,0,0,0,676,144,516539256.25,461557975.994297,0,-0.00319261153353327,0.000354721287002053
0,46,12,0,0,1,22727.5,21841.900390625,22904.80078125,0,0,0,2116,144,516539256.25,477068612.673985,0,-0.0491914425439911,2.64198254397061e-05
0,27,17,0,0,1,22727.5,22379,24086.900390625,0,0,0,729,289,516539256.25,500819641,0,-0.0173388663835181,1.6379467481311e-05
0,47,13,0,0,1,22727.5,22558.099609375,24382.5,0,0,0,2209,169,516539256.25,508867857.986485,0,-0.0493490901785312,1.1955601534692e-05
0,29,17,0,0,1,22923.400390625,21483.900390625,27042.400390625,0,0,0,841,289,525482285.468906,461557975.994297,0,-0.0211159950272248,1.88313003730043e-05
0,24,16,0,0,0,22923.400390625,22379,26451.30078125,0,0,0,576,256,525482285.468906,500819641,0,0.132121894487441,0.000227881584097889
0,30,16,0,0,1,22923.400390625,23274.19921875,28076.80078125,0,0,0,900,256,525482285.468906,541688349.274063,0,-0.0196581851017681,2.67190211746575e-05
0,23,12,0,0,1,22982.19921875,24033.30078125,14777.2998046875,0,0,0,529,144,528181480.930313,577599546.442032,0,0.00123601530575289,0.000195912028745261
0,27,15,0,0,1,23119.30078125,0,0,0,1,0,729,225,534502068.613907,0,0,0.0396475502328332,0.0082045042448105
0,25,12,0,0,1,23119.30078125,24074.5,25195.19921875,0,0,0,625,144,534502068.613907,579581550.25,0,-0.00437342822234305,0.000204752600898498
0,26,12,0,0,1,23315.30078125,26767.099609375,27633.5,0,0,0,676,144,543603250.520157,716477621.498203,0,-0.0108983798850891,0.000117545408579754
0,26,12,0,0,1,23511.19921875,0,0,0,1,0,676,144,552776488.703751,0,0,0.0412685318067952,0.0339622598366506
0,25,12,0,0,1,23511.19921875,11279,21279.30078125,0,0,0,625,144,552776488.703751,127215841,0,0.0182728042567434,0.0030661000555299
0,32,12,0,0,1,23511.19921875,13785.5,31032.30078125,0,0,0,1024,144,552776488.703751,190040010.25,0,-0.00486929896132203,0.00144897606703971
0,32,12,0,1,1,23511.19921875,13964.5,66497.703125,0,0,0,1024,144,552776488.703751,195007260.25,0,0.0860015799044858,0.00984621812443995
0,50,16,0,0,0,23511.19921875,14322.599609375,39974,0,0,0,2500,256,552776488.703751,205136859.570469,0,0.0882946473758184,3.39830605827748e-05
0,25,13,0,0,0,23511.19921875,14322.599609375,20850.69921875,0,0,0,625,169,552776488.703751,205136859.570469,0,0.149490593107485,0.00716070612731931
0,27,12,0,0,1,23511.19921875,15038.7001953125,12738,0,0,0,729,144,552776488.703751,226162503.564492,0,0.00550849184900963,0.00138094383322268
0,28,12,0,0,1,23511.19921875,16112.900390625,0,0,0,0,784,144,552776488.703751,259625558.998203,0,0.000879397813881371,0.00107982646515641
0,38,12,0,0,1,23511.19921875,16112.900390625,30293.400390625,0,0,0,1444,144,552776488.703751,259625558.998203,0,-0.0231322318735879,0.000447928062029467
0,31,12,0,0,1,23511.19921875,17903.19921875,22165.900390625,0,0,0,961,144,552776488.703751,320524542.266251,0,-0.00998450065379387,0.000648631500598413
0,28,12,0,0,1,23511.19921875,18798.400390625,36943.19921875,0,0,0,784,144,552776488.703751,353379857.24625,0,-0.00387866918633104,0.000611955131051698
0,23,12,0,0,1,23511.19921875,19854.69921875,18914.900390625,0,0,0,529,144,552776488.703751,394209081.067032,0,0.00796188522986641,0.0004726847231282
0,55,12,0,0,1,23511.19921875,20588.69921875,22165.900390625,0,0,0,3025,144,552776488.703751,423894535.520157,0,-0.0617879908457028,2.11860802166587e-06
0,34,17,0,0,1,23511.19921875,20588.69921875,23422,0,0,0,1156,289,552776488.703751,423894535.520157,0,-0.0318545814716706,1.61455547116322e-05
0,28,17,0,0,1,23511.19921875,20946.80078125,69453.1015625,0,0,0,784,289,552776488.703751,438768462.969376,0,-0.0175122389642246,2.18091397232002e-05
0,31,14,0,0,1,23511.19921875,21483.900390625,27830,0,0,0,961,196,552776488.703751,461557975.994297,0,-0.0128149253199038,0.000128667927044735
0,28,12,0,0,1,23511.19921875,21483.900390625,23643.599609375,0,0,0,784,144,552776488.703751,461557975.994297,0,-0.00832626562428857,0.000347525544848438
0,25,12,0,1,1,23511.19921875,21483.900390625,25121.400390625,0,0,0,625,144,552776488.703751,461557975.994297,0,0.0909358499987688,0.0025104791067177
0,54,15,0,0,1,23511.19921875,21483.900390625,59109.1015625,0,0,0,2916,225,552776488.703751,461557975.994297,0,-0.0606057657190412,5.96832207470939e-07
0,35,12,0,0,1,23511.19921875,21483.900390625,29554.5,0,0,0,1225,144,552776488.703751,461557975.994297,0,-0.0255883350411906,0.000214386982174718
0,27,13,0,0,0,23511.19921875,21483.900390625,22165.900390625,0,0,0,729,169,552776488.703751,461557975.994297,0,0.131532899303511,0.00158578152701258
0,45,12,0,0,1,23511.19921875,21483.900390625,0,0,0,0,2025,144,552776488.703751,461557975.994297,0,-0.0465737738241693,3.65764430896289e-05
0,28,16,0,0,1,23511.19921875,21483.900390625,11821.7998046875,0,0,0,784,256,552776488.703751,461557975.994297,0,-0.0115741093796416,4.20521086597799e-05
0,30,16,0,0,1,23511.19921875,21483.900390625,22165.900390625,0,0,0,900,256,552776488.703751,461557975.994297,0,-0.0167222857062201,3.90283102122717e-05
0,24,12,0,1,1,23511.19921875,21483.900390625,23052.5,0,0,0,576,144,552776488.703751,461557975.994297,0,0.0937044790059181,0.00246144761570734
0,26,14,0,0,1,23511.19921875,22021,22165.900390625,0,0,0,676,196,552776488.703751,484924441,0,-0.000688668461667265,0.000134173641542434
0,35,14,0,0,1,23511.19921875,22379,22165.900390625,0,0,0,1225,196,552776488.703751,500819641,0,-0.0238330112858372,7.49553043558824e-05
0,42,17,0,0,1,23511.19921875,22379,0,0,0,0,1764,289,552776488.703751,500819641,0,-0.0521961592650559,3.29748728793641e-06
0,42,17,0,0,1,23511.19921875,22379,0,0,0,0,1764,289,552776488.703751,500819641,0,-0.0521961592650559,3.29748728793641e-06
0,28,16,0,0,1,23511.19921875,22379,27337.900390625,0,0,0,784,256,552776488.703751,500819641,0,-0.0129875434705874,3.48391686635172e-05
0,28,12,0,0,1,23511.19921875,22379,29554.5,0,0,0,784,144,552776488.703751,500819641,0,-0.00973969971523432,0.000287931709064975
0,27,14,0,0,1,23511.19921875,22558.099609375,23531.30078125,0,0,0,729,196,552776488.703751,508867857.986485,0,-0.0042106782719179,0.000119187657543225
0,35,16,0,0,1,23511.19921875,22737.099609375,21834.900390625,0,0,0,1225,256,552776488.703751,516975698.646641,0,-0.0308054211887304,1.99326110563781e-05
0,55,12,0,0,1,23511.19921875,22916.099609375,17732.69921875,0,0,0,3025,144,552776488.703751,525147621.306797,0,-0.0654810825674013,1.29867572158805e-06
0,36,14,0,0,1,23511.19921875,23274.19921875,33248.80078125,0,0,0,1296,196,552776488.703751,541688349.274063,0,-0.0275051900714291,5.51027648519725e-05
0,42,16,0,1,1,23511.19921875,23274.19921875,29554.5,0,0,0,1764,256,552776488.703751,541688349.274063,0,0.0444431736587409,4.19961107727331e-05
0,22,12,0,0,1,23511.19921875,23274.19921875,26155.80078125,0,0,0,484,144,552776488.703751,541688349.274063,0,0.00536328636832115,0.000220140820615617
0,38,12,0,0,1,23511.19921875,23274.19921875,25121.400390625,0,0,0,1444,144,552776488.703751,541688349.274063,0,-0.0351304234661374,9.89302345271766e-05
0,48,16,0,0,1,23511.19921875,23274.19921875,39898.6015625,0,0,0,2304,256,552776488.703751,541688349.274063,0,-0.0580667670454018,1.39535709345088e-06
0,48,16,0,0,1,23511.19921875,23274.19921875,39898.6015625,0,0,0,2304,256,552776488.703751,541688349.274063,0,-0.0580667670454018,1.39535709345088e-06
0,25,13,0,0,1,23511.19921875,23456.80078125,26008,0,0,0,625,169,552776488.703751,550221502.891251,0,-0.000566815228300198,0.000159220070846756
0,23,14,0,0,1,23511.19921875,24169.400390625,31032.30078125,0,0,0,529,196,552776488.703751,584159915.242344,0,0.00433235488887672,8.05603582588518e-05
0,31,16,0,0,1,23511.19921875,24706.5,28963.400390625,0,0,0,961,256,552776488.703751,610411142.25,0,-0.0241588209347664,1.87589888630967e-05
0,26,12,0,0,1,23511.19921875,24885.5,26599.099609375,0,0,0,676,144,552776488.703751,619288110.25,0,-0.00819303955332927,0.000174361692212551
0,32,12,0,0,1,23511.19921875,25064.5,26599.099609375,0,0,0,1024,144,552776488.703751,628229160.25,0,-0.0238967706146245,0.000134267975748388
0,29,13,0,0,1,23511.19921875,25064.5,0,0,0,0,841,169,552776488.703751,628229160.25,0,-0.0135864981144735,0.000108394207898622
0,29,13,0,0,1,23511.19921875,25064.5,0,0,0,0,841,169,552776488.703751,628229160.25,0,-0.0135864981144735,0.000108394207898622
0,30,16,0,0,1,23511.19921875,25243.5,27042.400390625,0,0,0,900,256,552776488.703751,637234292.25,0,-0.0224271859641098,1.77367682351667e-05
0,26,14,0,0,1,23511.19921875,25780.599609375,31032.30078125,0,0,0,676,196,552776488.703751,664639316.218906,0,-0.00630663934657942,6.10185203011906e-05
0,32,16,0,0,1,23511.19921875,25959.69921875,35465.3984375,0,0,0,1024,256,552776488.703751,673905983.527969,0,-0.0284202144826478,1.34710378675862e-05
0,35,14,0,0,1,23511.19921875,26496.80078125,29554.5,0,0,0,1225,196,552776488.703751,702080451.641251,0,-0.0298910304300388,3.16431956174509e-05
0,35,14,0,0,1,23511.19921875,26496.80078125,29554.5,0,0,0,1225,196,552776488.703751,702080451.641251,0,-0.0298910304300388,3.16431956174509e-05
0,54,12,0,0,1,23511.19921875,26854.80078125,2049.61010742188,0,0,0,2916,144,552776488.703751,721180325.000626,0,-0.0697280377057614,8.16930665897174e-07
0,55,12,0,0,1,23511.19921875,26854.80078125,26599.099609375,0,0,0,3025,144,552776488.703751,721180325.000626,0,-0.0711997277538434,5.69498325373911e-07
0,55,12,0,0,1,23511.19921875,26854.80078125,26599.099609375,0,0,0,3025,144,552776488.703751,721180325.000626,0,-0.0711997277538434,5.69498325373911e-07
0,38,12,0,0,1,23511.19921875,26854.80078125,29554.5,0,0,0,1444,144,552776488.703751,721180325.000626,0,-0.040301540322011,4.67714256861668e-05
0,25,12,0,0,0,23511.19921875,26854.80078125,18176,0,0,0,625,144,552776488.703751,721180325.000626,0,0.126194269557506,0.000754441107013951
0,30,12,0,0,1,23511.19921875,28645.19921875,32510,0,0,0,900,144,552776488.703751,820547438.281876,0,-0.0238167985230158,7.21018177589501e-05
0,25,17,0,0,1,23511.19921875,29003.19921875,28076.80078125,0,0,0,625,289,552776488.703751,841185564.922501,0,-0.0211318584210414,4.10915174458632e-06
0,39,12,0,0,0,23511.19921875,31509.69921875,15516.099609375,0,0,0,1521,144,552776488.703751,992861144.856094,0,0.0860752938403369,9.98367186945157e-05
0,28,14,0,0,1,23511.19921875,32225.80078125,36943.19921875,0,0,0,784,196,552776488.703751,1038502235.99281,0,-0.0198430747600464,1.55924915705567e-05
0,39,17,0,0,1,23511.19921875,35448.3984375,32510,0,0,0,1521,289,552776488.703751,1256588951.78375,0,-0.0626745548356398,3.76837052232905e-07
0,49,12,0,0,1,23511.19921875,35806.5,23643.599609375,0,0,0,2401,144,552776488.703751,1282105442.25,0,-0.0722344186478391,6.41599572072514e-07
0,21,12,0,0,1,23511.19921875,50129,0,0,0,0,441,144,552776488.703751,2512916641,0,-0.0170686375765865,8.32282769545323e-07
0,31,14,0,0,1,23707.099609375,20767.69921875,23939.19921875,0,0,0,961,196,562026571.888828,431297330.840469,0,-0.0116076574451505,0.000149793671468088
0,27,12,0,0,1,23707.099609375,21483.900390625,33987.69921875,0,0,0,729,144,562026571.888828,461557975.994297,0,-0.00563584175449092,0.000354395292737872
0,37,12,0,0,1,23707.099609375,22200,22904.80078125,0,0,0,1369,144,562026571.888828,492840000,0,-0.0312133222538838,0.000143503834965096
0,51,12,0,0,1,23707.099609375,22379,19411.400390625,0,0,0,2601,144,562026571.888828,500819641,0,-0.0584518800918394,5.7116611380234e-06
0,29,12,0,0,1,23707.099609375,26854.80078125,28076.80078125,0,0,0,841,144,562026571.888828,721180325.000626,0,-0.0188341256885938,0.000109518434153823
0,27,14,0,0,1,23707.099609375,29540.30078125,23200.30078125,0,0,0,729,196,562026571.888828,872629370.246719,0,-0.0139469251854743,2.7752504048483e-05
0,24,13,0,0,1,23903.099609375,1790.31994628906,449.22900390625,0,0,0,576,169,571358170.935703,3205245.51008047,0,0.045201582178028,0.0156204942143747
0,32,12,0,0,1,23903.099609375,24812.099609375,12412.900390625,0,0,0,1024,144,571358170.935703,615640287.025547,0,-0.0234260238354165,0.000141943412183987
0,31,17,0,0,1,23903.099609375,25601.599609375,27042.400390625,0,0,0,961,289,571358170.935703,655441902.55875,0,-0.0321460286902022,7.22511798893272e-06
0,46,12,0,0,0,23918.69921875,12532.2998046875,0,0,0,0,2116,144,572104172.317032,157058538.39457,0,0.102144896656975,0.00125429101035175
0,40,15,0,1,1,24001,23274.19921875,26599.099609375,0,0,0,1600,225,576048001,541688349.274063,0,0.0530924796876275,0.00012068324124771
0,27,16,0,0,1,24099,7161.2900390625,36204.30078125,0,0,0,729,256,580761801,51284075.0235758,0,0.0185329287097305,0.000903449218763774
0,27,17,0,0,1,24099,22200,25860.19921875,0,0,0,729,289,580761801,492840000,0,-0.016711469141772,1.71407002078537e-05
0,28,14,0,0,1,24099,22379,27337.900390625,0,0,0,784,196,580761801,500819641,0,-0.00641088832293252,0.000122054793815673
0,29,17,0,0,1,24099,24527.400390625,23643.599609375,0,0,0,841,289,580761801,601593369.922031,0,-0.0254777573017742,1.00139528803656e-05
0,36,13,0,0,1,24099,25064.5,25564.69921875,0,0,0,1296,169,580761801,628229160.25,0,-0.0303858948949237,6.1452801744112e-05
0,23,12,0,0,1,24099,26854.80078125,17437.19921875,0,0,0,529,144,580761801,721180325.000626,0,-0.00250286854597029,0.000109373074269905
0,28,12,0,0,1,24294.900390625,18261.30078125,21427,0,0,0,784,144,590242184.990391,333475106.223282,0,-0.00273479212884684,0.00068976348027532
0,28,12,0,0,1,24383.099609375,15217.7001953125,19210.400390625,0,0,0,784,144,594535546.560703,231578399.234414,0,0.0027778677512419,0.00131481846420961
0,34,12,0,0,1,24486.900390625,22200,22904.80078125,0,0,0,1156,144,599608290.740391,492840000,0,-0.0241107443271214,0.000206968555538062
0,41,12,0,0,1,24490.80078125,14322.599609375,22165.900390625,0,0,0,1681,144,599799322.906876,205136859.570469,0,-0.025872240881667,0.000396079271588092
0,25,13,0,0,1,24490.80078125,18261.30078125,0,0,0,0,625,169,599799322.906876,333475106.223282,0,0.0081531573013177,0.000479269637765973
0,45,12,0,0,1,24490.80078125,21483.900390625,10639.599609375,0,0,0,2025,144,599799322.906876,461557975.994297,0,-0.0462977704968142,3.6881229768294e-05
0,41,12,0,0,1,24490.80078125,21483.900390625,33987.69921875,0,0,0,1681,144,599799322.906876,461557975.994297,0,-0.0384223705672496,8.71214969235212e-05
0,35,16,0,0,0,24490.80078125,21841.900390625,24825.80078125,0,0,0,1225,256,599799322.906876,477068612.673985,0,0.105308055939571,0.000159600301530555
0,29,16,0,0,1,24490.80078125,23453.19921875,25860.19921875,0,0,0,841,256,599799322.906876,550052553.594376,0,-0.016957956617144,2.71828714650777e-05
0,28,13,0,0,1,24490.80078125,23868.599609375,23495.900390625,0,0,0,784,169,599799322.906876,569710047.312656,0,-0.00895688323556527,0.000144815335191291
0,35,13,0,0,1,24490.80078125,23990.30078125,22165.900390625,0,0,0,1225,169,599799322.906876,575534531.574844,0,-0.0264006606469856,8.70794067421589e-05
0,35,16,0,0,1,24490.80078125,24169.400390625,25638.599609375,0,0,0,1225,256,599799322.906876,584159915.242344,0,-0.0326973013448911,1.48833173040657e-05
0,30,12,0,0,1,24490.80078125,25064.5,29554.5,0,0,0,900,144,599799322.906876,628229160.25,0,-0.0186455161552332,0.000153466950547438
0,29,12,0,0,1,24490.80078125,25064.5,28076.80078125,0,0,0,841,144,599799322.906876,628229160.25,0,-0.0160930436412617,0.000160313919124095
0,28,16,0,0,1,24490.80078125,26461,45809.5,0,0,0,784,256,599799322.906876,700184521,0,-0.0187200355704211,1.49412151081776e-05
0,30,16,0,0,1,24490.80078125,26854.80078125,38420.8984375,0,0,0,900,256,599799322.906876,721180325.000626,0,-0.0244099273891182,1.27725842840859e-05
0,26,17,0,0,0,24490.80078125,26854.80078125,29702.30078125,0,0,0,676,289,599799322.906876,721180325.000626,0,0.113694220827187,4.29572571892544e-05
0,22,13,0,0,1,24490.80078125,26854.80078125,39159.80078125,0,0,0,484,169,599799322.906876,721180325.000626,0,0.00325072169394609,7.1550791766862e-05
0,22,12,0,0,1,24490.80078125,26854.80078125,25121.400390625,0,0,0,484,144,599799322.906876,721180325.000626,0,0.000468172839802671,0.000104950276670229
0,26,16,0,0,0,24490.80078125,27750,9605.2197265625,0,0,0,676,256,599799322.906876,770062500,0,0.119290426021006,7.69481052764113e-05
0,48,16,0,0,1,24663.30078125,18082.30078125,25121.400390625,0,0,0,2304,256,608278405.426407,326969601.543594,0,-0.0492588375340911,4.20768220820504e-06
0,45,12,0,0,1,24686.80078125,15217.7001953125,27929,0,0,0,2025,144,609438132.813126,231578399.234414,0,-0.0353762430111412,0.000138965160691292
0,44,17,0,0,1,24686.80078125,23274.19921875,23348.099609375,0,0,0,1936,289,609438132.813126,541688349.274063,0,-0.0571761643451081,1.79660158827988e-06
0,26,16,0,0,1,24686.80078125,25422.599609375,29554.5,0,0,0,676,256,609438132.813126,646308570.898594,0,-0.0118777048598466,1.90523287858834e-05
0,54,16,0,0,1,24686.80078125,26854.80078125,26451.30078125,0,0,0,2916,256,609438132.813126,721180325.000626,0,-0.0726390925129506,9.98653798141243e-08
0,54,16,0,0,1,24686.80078125,26854.80078125,26451.30078125,0,0,0,2916,256,609438132.813126,721180325.000626,0,-0.0726390925129506,9.98653798141243e-08
0,54,16,0,0,1,24686.80078125,26854.80078125,26451.30078125,0,0,0,2916,256,609438132.813126,721180325.000626,0,-0.0726390925129506,9.98653798141243e-08
0,29,12,0,0,1,24686.80078125,27750,24382.5,0,0,0,841,144,609438132.813126,770062500,0,-0.0197554308989737,9.17107660825409e-05
0,22,12,0,0,1,24765.099609375,21594.900390625,34320.19921875,0,0,0,484,144,613310158.662266,466339722.881016,0,0.00834025350294169,0.000316831964353169
0,39,17,0,0,1,24823.900390625,25064.5,27061.599609375,0,0,0,1521,289,616226030.603672,628229160.25,0,-0.0496186078064224,3.29320624767589e-06
0,35,16,0,0,1,24882.69921875,24527.400390625,36943.19921875,0,0,0,1225,256,619148720.410782,601593369.922031,0,-0.0331019694321625,1.38715673718714e-05
0,44,12,0,0,1,24882.69921875,27929,25121.400390625,0,0,0,1936,144,619148720.410782,780029041,0,-0.0536777533162221,1.21456710433122e-05
0,32,16,0,0,1,24980.69921875,25064.5,26599.099609375,0,0,0,1024,256,624035333.457657,628229160.25,0,-0.026713202667354,1.64753836767032e-05
0,27,17,0,0,1,25078.599609375,19693.5,24530.30078125,0,0,0,729,289,628936158.367344,387833942.25,0,-0.0123434475196966,2.937583587053e-05
0,27,17,0,0,1,25078.599609375,19693.5,24530.30078125,0,0,0,729,289,628936158.367344,387833942.25,0,-0.0123434475196966,2.937583587053e-05
0,26,12,0,0,1,25078.599609375,23274.19921875,26599.099609375,0,0,0,676,144,628936158.367344,541688349.274063,0,-0.00533383482712179,0.000248179853768604
0,46,12,0,0,1,25078.599609375,24169.400390625,26780.80078125,0,0,0,2116,144,628936158.367344,584159915.242344,0,-0.0521078140052485,1.65178552603567e-05
0,25,16,0,0,0,25078.599609375,25601.599609375,30145.599609375,0,0,0,625,256,628936158.367344,655441902.55875,0,0.125157379045536,0.000120491932755538
0,35,12,0,0,1,25078.599609375,26854.80078125,29554.5,0,0,0,1225,144,628936158.367344,721180325.000626,0,-0.0330881226210182,7.06731424051928e-05
0,33,16,0,0,1,25078.599609375,26854.80078125,24449,0,0,0,1089,256,628936158.367344,721180325.000626,0,-0.0316201030361486,1.04580726945488e-05
0,26,16,0,0,1,25078.599609375,30793.5,36943.19921875,0,0,0,676,256,628936158.367344,948239642.25,0,-0.0188035925162758,6.25590360588473e-06
0,20,12,0,0,1,25294.099609375,18798.400390625,25121.400390625,0,0,0,400,144,639791475.048985,353379857.24625,0,0.0189801960072236,0.000505889168241533
0,49,12,0,0,1,25470.5,17953.400390625,20244.900390625,0,0,0,2401,144,648746370.25,322324585.586094,0,-0.0472478402251588,2.71830051705294e-05
0,25,13,0,0,1,25470.5,18798.400390625,23643.599609375,0,0,0,625,169,648746370.25,353379857.24625,0,0.00754875220284918,0.000433392532265743
0,28,13,0,0,1,25470.5,19693.5,26599.099609375,0,0,0,784,169,648746370.25,387833942.25,0,-0.00201466355265827,0.000352833130381841
