treat,age,edu,black,hisp,married,re74,re75,re78,u74,u75,nodegree
0,36,7,1,0,1,23511.19921875,21483.900390625,13299.5,0,0,1
0,51,8,1,0,1,23511.19921875,23274.19921875,23643.599609375,0,0,1
0,50,8,1,0,1,23707.099609375,28913.69921875,31032.30078125,0,0,1
0,44,11,1,0,1,24294.900390625,35806.5,29554.5,0,0,1
0,44,11,1,0,1,24294.900390625,35806.5,29554.5,0,0,1
0,35,9,1,0,1,24686.80078125,16829,20392.599609375,0,0,1
0,52,7,1,0,0,25470.5,17903.19921875,25121.400390625,0,0,1
0,46,8,1,0,1,25470.5,21483.900390625,11390.2998046875,0,0,1
0,44,3,1,0,1,25470.5,21483.900390625,26599.099609375,0,0,1
0,40,10,1,0,0,25470.5,23274.19921875,20688.19921875,0,0,1
0,26,8,1,0,1,25470.5,23274.19921875,23643.599609375,0,0,1
0,35,9,1,0,1,26134.69921875,24169.400390625,26599.099609375,0,0,1
0,51,10,1,0,1,27037.900390625,21483.900390625,26894.599609375,0,0,1
0,51,10,1,0,1,27429.69921875,25064.5,24382.5,0,0,1
0,41,7,1,0,1,27429.69921875,26708,14777.2998046875,0,0,1
0,39,8,1,0,1,27429.69921875,26854.80078125,28076.80078125,0,0,1
0,48,10,1,0,1,27429.69921875,30435.5,29554.5,0,0,1
0,48,10,1,0,1,27429.69921875,30435.5,29554.5,0,0,1
0,49,6,1,0,1,27429.69921875,34016.1015625,32510,0,0,1
0,46,9,1,0,1,28605.30078125,32225.80078125,41376.30078125,0,0,1
0,45,9,1,0,1,28863.900390625,26854.80078125,36943.19921875,0,0,1
0,37,11,1,0,1,29389,21483.900390625,13063.099609375,0,0,1
0,36,11,1,0,0,29389,25983,45809.5,0,0,1
0,47,10,1,0,1,29389,26854.80078125,0,0,0,1
0,47,10,1,0,1,29389,26854.80078125,0,0,0,1
0,19,11,1,0,0,29726,8806.599609375,9457.4501953125,0,0,1
0,32,10,1,0,1,30930.900390625,35806.5,38125.30078125,0,0,1
0,51,11,1,0,1,31348.30078125,21483.900390625,26008,0,0,1
0,42,6,1,0,1,31348.30078125,28645.19921875,20688.19921875,0,0,1
0,42,5,1,0,1,31348.30078125,32225.80078125,23643.599609375,0,0,1
0,55,7,1,0,1,32504.19921875,26854.80078125,31918.900390625,0,0,1
0,55,7,1,0,1,32504.19921875,26854.80078125,31918.900390625,0,0,1
0,51,8,1,0,1,33299.69921875,25064.5,25121.400390625,0,0,1
0,55,2,1,0,1,33307.5,20946.80078125,28076.80078125,0,0,1
0,51,8,1,0,1,35266.80078125,25064.5,1182.1800537109375,0,0,1
0,52,8,1,0,1,35266.80078125,33121,44147.1015625,0,0,1
0,41,8,1,0,1,36691.19921875,32888.19921875,42263,0,0,1
0,48,8,1,0,1,37226.1015625,26854.80078125,30569.69921875,0,0,1
0,48,8,1,0,1,37226.1015625,26854.80078125,30569.69921875,0,0,1
0,47,12,0,0,0,0,0,0,1,1,0
0,44,12,0,0,0,0,0,0,1,1,0
0,54,12,0,0,1,0,0,0,1,1,0
0,55,12,0,1,1,0,0,0,1,1,0
0,47,12,0,0,1,0,0,0,1,1,0
0,44,12,0,0,1,0,0,0,1,1,0
0,49,14,0,0,1,0,0,0,1,1,0
0,55,14,0,0,1,0,0,0,1,1,0
0,34,16,0,0,1,0,0,11821.7998046875,1,1,0
0,55,13,0,1,1,0,0,0,1,1,0
0,52,12,0,0,1,0,0,0,1,1,0
0,52,15,0,0,1,0,0,0,1,1,0
0,30,16,0,0,1,0,0,0,1,1,0
0,21,12,0,0,0,0,0,0,1,1,0
0,30,17,0,0,0,0,0,0,1,1,0
0,44,12,0,0,1,0,0,0,1,1,0
0,46,12,0,0,0,0,0,0,1,1,0
0,53,17,0,0,1,0,0,0,1,1,0
0,26,16,0,0,0,0,0,9014.1298828125,1,1,0
0,49,12,0,0,1,0,0,13299.5,1,1,0
0,39,15,0,0,1,0,0,1921.0400390625,1,1,0
0,26,17,0,0,1,0,0,11821.7998046875,1,1,0
0,32,16,0,0,1,0,0,0,1,1,0
0,34,12,0,0,1,0,0,0,1,1,0
0,31,14,0,0,1,0,0,0,1,1,0
0,39,17,0,1,1,0,0,8866.3603515625,1,1,0
0,40,17,0,0,1,0,0,0,1,1,0
0,31,12,0,0,1,0,0,0,1,1,0
0,27,13,0,0,1,0,0,28076.80078125,1,1,0
0,48,12,0,0,1,0,0,0,1,1,0
0,41,13,0,0,1,0,0,0,1,1,0
0,26,14,0,0,0,0,0,0,1,1,0
0,50,17,0,0,0,0,0,0,1,1,0
0,48,12,0,0,1,0,0,12930.099609375,1,1,0
0,45,16,0,0,1,0,0,0,1,1,0
0,37,13,0,0,1,0,0,0,1,1,0
0,33,12,0,0,1,0,0,0,1,1,0
0,31,12,0,0,1,0,0,0,1,1,0
0,44,13,0,0,1,0,0,0,1,1,0
0,28,17,0,0,1,0,0,0,1,1,0
0,30,17,0,0,1,0,0,0,1,1,0
0,42,16,0,0,1,0,0,0,1,1,0
0,30,12,0,0,1,0,0,0,1,1,0
0,27,16,0,0,1,0,0,0,1,1,0
0,37,12,0,0,1,0,0,0,1,1,0
0,37,12,0,0,1,0,0,0,1,1,0
0,45,12,0,0,1,0,0,22165.900390625,1,1,0
0,35,16,0,0,1,0,0,0,1,1,0
0,37,17,0,0,1,0,0,66497.703125,1,1,0
0,27,17,0,0,1,0,0,0,1,1,0
0,47,14,0,0,1,0,0,0,1,1,0
0,48,12,0,0,1,0,0,0,1,1,0
0,42,12,0,0,1,0,0,0,1,1,0
0,43,12,0,0,1,0,0,0,1,1,0
0,46,12,0,0,1,0,0,0,1,1,0
0,46,12,0,0,1,0,0,0,1,1,0
0,46,12,0,0,1,0,0,0,1,1,0
0,29,16,0,0,1,0,0,8396.4404296875,1,1,0
0,39,13,0,0,1,0,0,0,1,1,0
0,32,12,0,0,1,0,0,0,1,1,0
0,48,16,0,0,1,0,0,0,1,1,0
0,48,16,0,0,1,0,0,0,1,1,0
0,41,13,0,0,1,0,0,0,1,1,0
0,42,13,0,0,1,0,0,0,1,1,0
0,42,13,0,0,1,0,0,0,1,1,0
0,42,13,0,0,1,0,0,0,1,1,0
0,54,13,0,0,1,0,0,0,1,1,0
0,29,14,0,0,1,0,0,0,1,1,0
0,54,12,0,0,1,0,0,0,1,1,0
0,54,12,0,0,1,0,0,0,1,1,0
0,26,14,0,0,1,0,0,0,1,1,0
0,43,17,0,0,1,0,0,36943.19921875,1,1,0
0,54,12,0,0,1,0,0,0,1,1,0
0,37,12,0,0,1,0,0,0,1,1,0
0,54,16,0,0,1,0,0,0,1,1,0
0,48,17,0,0,1,0,0,0,1,1,0
0,44,12,0,0,1,0,0,0,1,1,0
0,54,12,0,0,1,0,0,0,1,1,0
0,38,12,0,0,1,0,0,0,1,1,0
0,37,13,0,0,1,0,0,0,1,1,0
0,27,17,0,0,1,0,0,0,1,1,0
0,51,12,0,0,1,0,0,0,1,1,0
0,39,12,0,0,1,0,0,0,1,1,0
0,55,14,0,0,1,0,0,0,1,1,0
0,54,13,0,0,1,0,0,0,1,1,0
0,54,13,0,0,1,0,0,0,1,1,0
0,34,12,0,0,1,0,0,0,1,1,0
0,50,14,0,0,1,0,0,0,1,1,0
0,50,12,0,0,1,0,0,0,1,1,0
0,21,14,0,1,0,0,71.61289978027344,3657.3701171875,1,0,0
0,26,12,0,0,1,0,71.61289978027344,0,1,0,0
0,21,13,0,0,0,0,692.85498046875,2659.909912109375,1,0,0
0,23,16,0,0,1,0,1521.77001953125,0,1,0,0
0,21,15,0,0,0,0,3222.580078125,14777.2998046875,1,0,0
0,23,14,0,0,0,0,3401.610107421875,5319.81982421875,1,0,0
0,27,16,0,0,1,0,4833.8701171875,0,1,0,0
0,25,12,0,0,1,0,5729.02978515625,26599.099609375,1,0,0
0,27,17,0,0,0,0,6087.10009765625,7388.6298828125,1,0,0
0,55,12,0,0,1,0,6266.1298828125,10344.099609375,1,0,0
0,20,12,0,0,1,0,7161.2900390625,0,1,0,0
0,18,12,0,0,1,0,8056.4501953125,19210.400390625,1,0,0
0,27,12,0,0,1,0,8235.48046875,20688.19921875,1,0,0
0,28,16,0,0,1,0,8951.6103515625,36943.19921875,1,0,0
0,36,12,0,0,1,0,10741.900390625,0,1,0,0
0,27,13,0,0,1,0,16112.900390625,29554.5,1,0,0
0,45,17,0,0,1,0,16112.900390625,17732.69921875,1,0,0
0,45,17,0,0,1,0,16112.900390625,17732.69921875,1,0,0
0,45,17,0,0,1,0,16112.900390625,17732.69921875,1,0,0
0,31,12,0,0,1,0,17903.19921875,0,1,0,0
0,34,12,0,0,1,0,17903.19921875,63542.19921875,1,0,0
0,34,12,0,0,1,0,17903.19921875,63542.19921875,1,0,0
0,47,14,0,0,1,0,17903.19921875,22165.900390625,1,0,0
0,35,16,0,0,1,0,19693.5,17732.69921875,1,0,0
0,43,17,0,0,1,0,21161.599609375,29554.5,1,0,0
0,29,15,0,0,0,0,21483.900390625,22313.69921875,1,0,0
0,31,12,0,0,1,0,21483.900390625,20688.19921875,1,0,0
0,52,12,0,0,1,0,21483.900390625,22165.900390625,1,0,0
0,22,16,0,0,0,0,22558.099609375,32510,1,0,0
0,53,15,0,0,1,0,24169.400390625,28076.80078125,1,0,0
0,29,17,0,0,1,0,25959.69921875,36898.80078125,1,0,0
0,31,13,0,0,1,0,25959.69921875,39898.6015625,1,0,0
0,35,12,0,0,1,0,26138.69921875,29554.5,1,0,0
0,29,16,0,0,1,0,26854.80078125,23643.599609375,1,0,0
0,39,12,0,0,1,0,28645.19921875,31032.30078125,1,0,0
0,37,14,0,0,1,0,32225.80078125,0,1,0,0
0,30,14,0,0,1,0,32225.80078125,22165.900390625,1,0,0
0,43,17,0,0,1,0,42251.6015625,41376.30078125,1,0,0
0,32,17,0,0,1,0,46548.3984375,39898.6015625,1,0,0
0,44,12,0,0,1,0,71612.8984375,81275,1,0,0
0,32,16,0,0,1,577.9840087890625,6910.64990234375,18609,0,0,0
0,22,13,0,0,0,783.70697021484375,0,2305.25,0,1,0
0,35,15,0,0,1,979.63299560546875,537.09698486328125,0,0,0,0
0,26,15,0,0,0,979.63299560546875,1879.8399658203125,3251,0,0,0
0,29,17,0,0,1,979.63299560546875,8951.6103515625,0,0,0,0
0,19,12,0,0,1,1154.010009765625,8593.5498046875,26599.099609375,0,0,0
0,48,16,0,0,1,1240.219970703125,1466.27001953125,1152.6300048828125,0,0,0
0,48,16,0,0,1,1240.219970703125,1466.27001953125,1152.6300048828125,0,0,0
0,24,17,0,0,1,1371.489990234375,0,24825.80078125,0,1,0
0,27,16,0,0,1,1469.449951171875,1253.22998046875,4363.72998046875,0,0,0
0,21,14,0,0,0,1506.6800537109375,2685.47998046875,11082.900390625,0,0,0
0,53,13,0,0,1,1567.4100341796875,3938.7099609375,4728.72998046875,0,0,0
0,53,13,0,0,1,1567.4100341796875,3938.7099609375,4728.72998046875,0,0,0
0,53,16,0,0,1,1665.3800048828125,0,2955.449951171875,0,1,0
0,22,15,0,0,1,1763.3399658203125,5370.97021484375,22165.900390625,0,0,0
0,21,15,0,0,0,1763.3399658203125,9667.740234375,4137.6298828125,0,0,0
0,30,12,0,0,1,1959.27001953125,1790.3199462890625,1477.72998046875,0,0,0
0,27,16,0,0,1,1959.27001953125,17545.19921875,21427,0,0,0
0,22,15,0,0,0,1967.0999755859375,2864.52001953125,5024.27001953125,0,0,0
0,23,13,0,0,1,2155.18994140625,5370.97021484375,11378.5,0,0,0
0,33,12,0,0,1,2351.1201171875,0,2770.739990234375,0,1,0
0,24,13,0,0,0,2351.1201171875,3127.68994140625,14777.2998046875,0,0,0
0,22,16,0,0,0,2351.1201171875,23274.19921875,25860.19921875,0,0,0
0,19,12,0,0,1,2547.050048828125,10741.900390625,0,0,0,0
0,22,15,0,0,1,2547.050048828125,17187.099609375,25860.19921875,0,0,0
0,43,14,0,0,1,2645.010009765625,0,6992.60009765625,0,1,0
0,39,12,0,0,1,2742.969970703125,7161.2900390625,11821.7998046875,0,0,0
0,19,14,0,0,0,2938.89990234375,3222.580078125,0,0,0,0
0,26,17,0,0,1,2938.89990234375,12532.2998046875,23643.599609375,0,0,0
0,18,12,0,0,1,3134.830078125,11100,20688.19921875,0,0,0
0,23,15,0,0,1,3320.9599609375,2506.449951171875,9974.650390625,0,0,0
0,27,12,0,0,1,3526.679931640625,0,5910.91015625,0,1,0
0,29,17,0,0,1,3526.679931640625,15217.7001953125,24382.5,0,0,0
0,27,12,0,0,1,3722.610107421875,254.2259979248047,1090.56005859375,0,0,0
0,27,15,0,0,1,3722.610107421875,4654.83984375,19210.400390625,0,0,0
0,22,12,0,0,1,3918.530029296875,15396.7998046875,39898.6015625,0,0,0
0,26,17,0,0,0,4173.240234375,11637.099609375,9457.4501953125,0,0,0
0,20,12,0,0,1,4310.39013671875,0,4433.18017578125,0,1,0
0,30,17,0,0,1,4310.39013671875,4296.77001953125,22476.19921875,0,0,0
0,42,16,0,0,0,4398.5498046875,17903.19921875,16255,0,0,0
0,21,14,0,0,1,4506.31005859375,9309.6796875,23052.5,0,0,0
0,25,16,0,0,1,4604.27978515625,2954.030029296875,0,0,0,0
0,27,15,0,0,1,4702.240234375,0,0,0,1,0
0,26,17,0,0,1,4702.240234375,19693.5,26599.099609375,0,0,0
0,29,16,0,0,1,4800.2001953125,17187.099609375,23643.599609375,0,0,0
0,20,12,0,0,0,4811.9599609375,716.1290283203125,0,0,0,0
0,52,12,0,0,1,4898.169921875,0,0,0,1,0
0,23,17,0,0,0,4898.169921875,2148.389892578125,33987.69921875,0,0,0
0,21,14,0,0,1,4898.169921875,7161.2900390625,17141.599609375,0,0,0
0,24,16,0,0,0,4898.169921875,8951.6103515625,17732.69921875,0,0,0
0,30,17,0,0,1,4898.169921875,12084.7001953125,5172.0400390625,0,0,0
0,25,17,0,0,0,4996.1298828125,17414.5,5030.18017578125,0,0,0
0,21,12,0,0,1,5094.08984375,6803.22998046875,7388.6298828125,0,0,0
0,28,12,0,0,1,5094.08984375,10741.900390625,9014.1298828125,0,0,0
0,20,12,0,0,1,5182.259765625,6266.1298828125,15244.2001953125,0,0,0
0,36,16,0,0,0,5290.02001953125,4833.8701171875,5319.81982421875,0,0,0
0,47,12,0,0,1,5868,9513.76953125,5319.81982421875,0,0,0
0,24,16,0,0,1,5877.7998046875,4833.8701171875,33987.69921875,0,0,0
0,25,17,0,0,1,5877.7998046875,10562.900390625,30101.30078125,0,0,0
0,21,16,0,0,1,5877.7998046875,10562.900390625,16993.900390625,0,0,0
0,26,14,0,0,1,5877.7998046875,13427.400390625,31032.30078125,0,0,0
0,20,13,0,1,1,6073.72998046875,10025.7998046875,27337.900390625,0,0,0
0,27,14,0,0,1,6269.64990234375,0,26008,0,1,0
0,26,12,0,0,0,6269.64990234375,11637.099609375,10344.099609375,0,0,0
0,23,17,0,0,1,6367.6201171875,5370.97021484375,0,0,0,0
0,21,12,0,0,1,6661.509765625,12532.2998046875,25121.400390625,0,0,0
0,28,14,0,0,1,6739.8798828125,7877.419921875,13742.900390625,0,0,0
0,25,14,0,0,0,6857.43017578125,1790.3199462890625,0,0,0,0
0,30,12,0,0,1,6857.43017578125,3222.580078125,3251,0,0,0
0,22,13,0,0,0,6857.43017578125,6266.1298828125,17363.30078125,0,0,0
0,23,16,0,0,1,6857.43017578125,14143.5,22165.900390625,0,0,0
0,19,13,0,0,0,6857.43017578125,15217.7001953125,17732.69921875,0,0,0
0,21,14,0,0,1,6974.990234375,11407.900390625,17141.599609375,0,0,0
0,29,17,0,0,1,7053.35986328125,7161.2900390625,8866.3603515625,0,0,0
0,27,16,0,0,1,7053.35986328125,11637.099609375,25121.400390625,0,0,0
0,28,15,0,0,1,7249.2900390625,15217.7001953125,9161.900390625,0,0,0
0,26,12,0,0,1,7406.02978515625,0,2955.449951171875,0,1,0
0,54,12,0,0,1,7445.2099609375,0,0,0,1,0
0,27,15,0,0,1,7445.2099609375,10741.900390625,18471.599609375,0,0,0
0,26,13,0,0,0,7449.1298828125,5729.02978515625,9605.2197265625,0,0,0
0,21,12,0,0,1,7523.580078125,7934.7099609375,0,0,0,0
0,21,13,0,0,1,7688.16015625,12743.5,11082.900390625,0,0,0
0,22,13,0,0,0,7739.10009765625,3759.679931640625,16255,0,0,0
0,27,16,0,0,0,7837.06982421875,0,0,0,1,0
0,37,15,0,1,1,7837.06982421875,179.03199768066406,11821.7998046875,0,0,0
0,33,13,0,0,0,7837.06982421875,3580.64990234375,16255,0,0,0
0,28,12,0,0,1,7837.06982421875,4475.81005859375,15663.900390625,0,0,0
0,24,12,0,0,0,7837.06982421875,5370.97021484375,5910.91015625,0,0,0
0,22,12,0,0,0,7837.06982421875,7497.8701171875,17732.69921875,0,0,0
0,23,12,0,0,1,7837.06982421875,8951.6103515625,12058.2001953125,0,0,0
0,19,12,0,1,1,7837.06982421875,12532.2998046875,13299.5,0,0,0
0,27,14,0,0,0,7837.06982421875,14322.599609375,16255,0,0,0
0,22,16,0,0,1,7837.06982421875,16112.900390625,16255,0,0,0
0,42,12,0,0,1,7837.06982421875,16112.900390625,15516.099609375,0,0,0
0,20,13,0,0,0,7837.06982421875,17491.5,2216.590087890625,0,0,0
0,29,13,0,0,0,7958.5400390625,0,0,0,1,0
0,19,12,0,0,1,8054.5498046875,9309.6796875,11963.7001953125,0,0,0
0,26,12,0,0,1,8228.919921875,13606.5,11969.599609375,0,0,0
0,21,16,0,0,0,8228.919921875,22379,27337.900390625,0,0,0
0,29,12,0,0,1,8389.580078125,5908.06005859375,14481.7001953125,0,0,0
0,25,12,0,0,0,8683.4697265625,9130.650390625,15811.7001953125,0,0,0
0,21,12,0,0,1,8816.7001953125,5729.02978515625,18096.19921875,0,0,0
0,22,12,0,0,1,8816.7001953125,9939.8701171875,15486.599609375,0,0,0
0,22,12,0,0,1,8816.7001953125,10741.900390625,19653.80078125,0,0,0
0,18,12,0,0,0,8816.7001953125,14322.599609375,22165.900390625,0,0,0
0,25,12,0,0,1,8816.7001953125,16112.900390625,26599.099609375,0,0,0
0,21,13,0,0,1,8816.7001953125,17903.19921875,28224.599609375,0,0,0
0,27,12,0,0,1,8816.7001953125,44758.1015625,0,0,0,0
0,23,12,0,0,1,8840.2099609375,7161.2900390625,10416.5,0,0,0
0,21,12,0,0,1,8867.6396484375,14995.7001953125,17732.69921875,0,0,0
0,31,17,0,0,1,9012.6298828125,29465.099609375,39817.30078125,0,0,0
0,19,12,0,0,1,9208.5498046875,5550,11526.2998046875,0,0,0
0,46,12,0,0,1,9284.9697265625,8504.0302734375,10376.599609375,0,0,0
0,24,12,0,0,1,9371.169921875,2864.52001953125,2216.590087890625,0,0,0
0,20,13,0,1,0,9404.48046875,0,8275.26953125,0,1,0
0,24,17,0,0,1,9404.48046875,5370.97021484375,22904.80078125,0,0,0
0,23,12,0,0,1,9404.48046875,9130.650390625,11821.7998046875,0,0,0
0,34,12,0,0,1,9404.48046875,9166.4501953125,23475.19921875,0,0,0
0,35,12,0,0,1,9404.48046875,9313.259765625,11821.7998046875,0,0,0
0,23,12,0,0,0,9404.48046875,11834,16846.099609375,0,0,0
0,21,12,0,1,1,9496.5703125,8772.580078125,10512.5,0,0,0
0,26,12,0,0,1,9561.2197265625,0,13299.5,0,1,0
0,23,13,0,0,1,9698.3701171875,8593.5498046875,23643.599609375,0,0,0
0,27,12,0,1,1,9698.3701171875,11279,14038.400390625,0,0,0
0,50,12,0,1,1,9788.5,9846.76953125,13299.5,0,0,0
0,25,12,0,0,1,9796.330078125,2685.47998046875,25121.400390625,0,0,0
0,21,13,0,0,1,9796.330078125,8593.5498046875,28787.599609375,0,0,0
0,19,12,0,0,1,9796.330078125,9846.76953125,20688.19921875,0,0,0
0,20,12,0,0,1,9796.330078125,10204.7998046875,29259,0,0,0
0,32,12,0,0,1,9796.330078125,11458.099609375,11821.7998046875,0,0,0
0,24,13,0,0,1,9796.330078125,11458.099609375,11526.2998046875,0,0,0
0,26,14,0,0,1,9796.330078125,13427.400390625,20688.19921875,0,0,0
0,20,12,0,0,1,9796.330078125,13427.400390625,10713.5,0,0,0
0,24,17,0,0,0,9796.330078125,16112.900390625,36943.19921875,0,0,0
0,21,13,0,0,0,9796.330078125,16112.900390625,20688.19921875,0,0,0
0,22,12,0,0,0,9951.1201171875,14322.599609375,14777.2998046875,0,0,0
0,47,12,0,0,1,9968.75,10523.5,11283.900390625,0,0,0
0,22,12,0,0,0,9992.259765625,15754.7998046875,19949.30078125,0,0,0
0,35,12,0,0,1,10188.2001953125,9309.6796875,11821.7998046875,0,0,0
0,49,12,0,0,1,10231.2998046875,11082.099609375,6537.4599609375,0,0,0
0,23,12,0,0,1,10290.099609375,10562.900390625,9221.009765625,0,0,0
0,25,17,0,0,1,10384.099609375,22004.900390625,49430,0,0,0
0,23,16,0,0,1,10384.099609375,26854.80078125,11821.7998046875,0,0,0
0,34,17,0,0,0,10580,7161.2900390625,5910.91015625,0,0,0
0,21,12,0,0,1,10580,8056.4501953125,12117.400390625,0,0,0
0,23,12,0,0,1,10776,5370.97021484375,11821.7998046875,0,0,0
0,23,12,0,0,1,10776,7161.2900390625,16993.900390625,0,0,0
0,32,17,0,0,0,10776,7161.2900390625,0,0,0,0
0,34,12,0,0,1,10776,11637.099609375,14186.2001953125,0,0,0
0,29,12,0,0,1,10776,12532.2998046875,25860.19921875,0,0,0
0,28,14,0,0,1,10776,13427.400390625,0,0,0,0
0,18,12,0,0,0,10776,14322.599609375,21427,0,0,0
0,25,13,0,0,1,10776,16739.5,18966.599609375,0,0,0
0,26,17,0,0,1,10776,29182.30078125,35465.3984375,0,0,0
0,24,12,0,0,0,10873.900390625,15754.7998046875,20132.5,0,0,0
0,23,12,0,0,1,10971.900390625,10204.7998046875,31032.30078125,0,0,0
0,23,16,0,0,0,10971.900390625,18798.400390625,20924.599609375,0,0,0
0,46,12,0,0,1,11167.7998046875,7161.2900390625,17732.69921875,0,0,0
0,41,12,0,0,1,11167.7998046875,10741.900390625,12412.900390625,0,0,0
0,19,12,0,0,1,11201.099609375,14143.5,24338.19921875,0,0,0
0,29,12,0,0,1,11259.900390625,9041.1298828125,26599.099609375,0,0,0
0,22,12,0,0,1,11363.7001953125,4654.83984375,13299.5,0,0,0
0,21,12,0,0,0,11363.7001953125,9667.740234375,13299.5,0,0,0
0,27,12,0,0,1,11363.7001953125,12532.2998046875,4137.6298828125,0,0,0
0,37,12,0,0,1,11430.400390625,11372.099609375,8866.3603515625,0,0,0
0,44,12,0,0,1,11559.7001953125,7340.31982421875,27781.30078125,0,0,0
0,38,16,0,0,1,11559.7001953125,7877.419921875,17732.69921875,0,0,0
0,34,12,0,0,1,11755.599609375,0,11821.7998046875,0,1,0
0,49,12,0,0,0,11755.599609375,0,0,0,1,0
0,23,12,0,0,1,11755.599609375,0,17732.69921875,0,1,0
0,43,12,0,0,1,11755.599609375,0,295.5450134277344,0,1,0
0,28,16,0,0,0,11755.599609375,6445.16015625,0,0,0,0
0,53,12,0,0,1,11755.599609375,9893.3203125,5172.0400390625,0,0,0
0,21,12,0,0,1,11755.599609375,10204.7998046875,12560.7001953125,0,0,0
0,21,12,0,0,1,11755.599609375,10741.900390625,6649.77001953125,0,0,0
0,24,12,0,0,1,11755.599609375,11074.900390625,13742.900390625,0,0,0
0,21,12,0,0,0,11755.599609375,11637.099609375,10048.5,0,0,0
0,23,14,0,0,1,11755.599609375,11637.099609375,25121.400390625,0,0,0
0,28,12,0,0,1,11755.599609375,12532.2998046875,0,0,0,0
0,28,12,0,0,1,11755.599609375,12532.2998046875,0,0,0,0
0,25,17,0,0,1,11755.599609375,12621.7998046875,28963.400390625,0,0,0
0,23,13,0,0,1,11755.599609375,13427.400390625,16255,0,0,0
0,30,12,0,0,1,11755.599609375,13635.099609375,26599.099609375,0,0,0
0,23,12,0,0,1,11755.599609375,13785.5,14186.2001953125,0,0,0
0,26,12,0,0,1,11755.599609375,14322.599609375,20688.19921875,0,0,0
0,26,12,0,0,1,11755.599609375,14322.599609375,17732.69921875,0,0,0
0,22,12,0,0,1,11755.599609375,14465.7998046875,18102.19921875,0,0,0
0,28,16,0,0,1,11755.599609375,15217.7001953125,20688.19921875,0,0,0
0,24,16,0,0,1,11755.599609375,16112.900390625,31032.30078125,0,0,0
0,19,12,0,0,0,11755.599609375,19335.5,16255,0,0,0
0,38,14,0,0,1,11755.599609375,19693.5,0,0,0,0
0,38,14,0,0,0,11755.599609375,21483.900390625,7388.6298828125,0,0,0
0,45,12,0,0,1,11771.2998046875,11270.099609375,16822.400390625,0,0,0
0,31,16,0,0,1,11785,9846.76953125,5390.75,0,0,0
0,25,14,0,0,1,11973.099609375,14322.599609375,14777.2998046875,0,0,0
0,22,12,0,0,1,12051.5,16025.2001953125,13151.7998046875,0,0,0
0,36,12,0,0,1,12147.5,13964.5,13299.5,0,0,0
0,27,12,0,0,1,12147.5,14322.599609375,20142.900390625,0,0,0
0,33,12,0,0,1,12147.5,16112.900390625,24382.5,0,0,0
0,27,12,0,0,1,12147.5,23274.19921875,26599.099609375,0,0,0
0,46,12,0,0,1,12343.400390625,11637.099609375,11230.7001953125,0,0,0
0,23,14,0,0,1,12343.400390625,12532.2998046875,14186.2001953125,0,0,0
0,25,16,0,0,1,12343.400390625,13606.5,21427,0,0,0
0,27,14,0,0,1,12419.7998046875,16829,25179,0,0,0
0,49,16,0,0,1,12504,12353.2001953125,12560.7001953125,0,0,0
0,22,12,0,0,1,12539.2998046875,12532.2998046875,14369.400390625,0,0,0
0,28,16,0,0,1,12572.599609375,21483.900390625,23495.900390625,0,0,0
0,22,13,0,0,0,12735.2001953125,12532.2998046875,17732.69921875,0,0,0
0,23,17,0,0,0,12735.2001953125,14322.599609375,28076.80078125,0,0,0
0,26,12,0,0,1,12735.2001953125,14322.599609375,14925,0,0,0
0,22,12,0,0,0,12735.2001953125,16112.900390625,21131.5,0,0,0
0,31,14,0,0,1,12735.2001953125,17724.19921875,29850.099609375,0,0,0
0,31,14,0,0,1,12735.2001953125,17724.19921875,29850.099609375,0,0,0
0,54,12,0,0,1,12735.2001953125,17894.30078125,19343.400390625,0,0,0
0,19,13,0,0,1,12735.2001953125,19693.5,28815.69921875,0,0,0
0,26,17,0,0,1,12735.2001953125,25064.5,26599.099609375,0,0,0
0,28,12,0,0,1,12813.599609375,7161.2900390625,16255,0,0,0
0,20,12,0,0,1,12931.2001953125,2363.22998046875,14777.2998046875,0,0,0
0,26,12,0,0,1,12931.2001953125,11100,22165.900390625,0,0,0
0,25,17,0,0,1,12935.099609375,22379,36943.19921875,0,0,0
0,24,12,0,0,1,13029.099609375,13964.5,41571.3984375,0,0,0
0,22,12,0,0,1,13127.099609375,8951.6103515625,13595.099609375,0,0,0
0,27,17,0,0,1,13127.099609375,10741.900390625,29554.5,0,0,0
0,26,12,0,0,1,13127.099609375,12174.2001953125,12687.7998046875,0,0,0
0,19,12,0,0,1,13127.099609375,12532.2998046875,24382.5,0,0,0
0,29,17,0,0,1,13127.099609375,19693.5,0,0,0,0
0,20,12,0,0,1,13244.599609375,8772.580078125,17289.400390625,0,0,0
0,25,12,0,0,1,13291.7001953125,14202.599609375,14777.2998046875,0,0,0
0,29,16,0,0,1,13323,5370.97021484375,17732.69921875,0,0,0
0,23,14,0,0,0,13323,12174.2001953125,14777.2998046875,0,0,0
0,28,12,0,0,1,13323,12532.2998046875,10935.2001953125,0,0,0
0,30,14,0,0,1,13323,14322.599609375,14777.2998046875,0,0,0
0,24,12,0,1,1,13493.5,16471,21035.400390625,0,0,0
0,27,12,0,0,1,13597.2998046875,15833.599609375,13246.2998046875,0,0,0
0,42,13,0,0,1,13701.2001953125,0,33987.69921875,0,1,0
0,47,12,0,0,1,13714.900390625,0,12560.7001953125,0,1,0
